,date,open,close,high,low,volume,code
0,2011-01-04,26.419,25.63,26.715,25.266,77317.0,002073
1,2011-01-05,25.778,27.454,27.454,25.709,121473.0,002073
2,2011-01-06,27.119,27.109,27.543,26.705,47992.0,002073
3,2011-01-07,27.099,26.123,27.208,25.847,66707.0,002073
4,2011-01-10,25.837,24.546,26.104,24.25,94428.0,002073
5,2011-01-11,24.704,24.595,24.891,23.363,131169.0,002073
6,2011-01-12,24.221,24.24,24.822,23.856,44976.0,002073
7,2011-01-13,24.921,23.659,25.226,23.432,100640.0,002073
8,2011-01-14,23.659,23.511,24.122,23.264,64108.0,002073
9,2011-01-17,23.462,23.136,23.462,22.013,55315.0,002073
10,2011-01-18,23.087,23.018,23.59,22.456,38109.0,002073
11,2011-01-19,22.584,24.25,24.507,22.584,44653.0,002073
12,2011-01-20,24.142,22.969,24.231,22.683,33446.0,002073
13,2011-01-21,23.018,22.87,23.462,22.663,25263.0,002073
14,2011-01-24,23.048,21.884,23.531,21.865,63794.0,002073
15,2011-01-25,21.865,21.963,22.358,21.194,54424.0,002073
16,2011-01-26,22.279,22.673,23.048,22.032,24592.0,002073
17,2011-01-27,22.525,23.659,23.984,22.328,40665.0,002073
18,2011-01-28,23.442,23.659,23.846,23.412,35818.0,002073
19,2011-01-31,23.659,23.452,23.856,23.166,26348.0,002073
20,2011-02-01,23.462,23.501,23.708,23.264,23642.0,002073
21,2011-02-09,23.176,23.166,23.501,22.988,23478.0,002073
22,2011-02-10,23.284,24.083,24.25,23.284,36620.0,002073
23,2011-02-11,24.112,24.25,24.921,24.053,38793.0,002073
24,2011-02-14,24.25,23.955,24.438,23.639,100430.0,002073
25,2011-02-15,23.974,23.166,24.329,23.018,163937.0,002073
26,2011-02-16,23.166,23.048,23.166,22.308,171088.0,002073
27,2011-02-17,23.048,23.895,23.955,23.048,127786.0,002073
28,2011-02-18,24.053,23.432,24.181,22.772,110096.0,002073
29,2011-02-21,23.048,23.018,23.383,22.476,145206.0,002073
30,2011-02-22,23.028,22.338,23.166,22.062,131946.0,002073
31,2011-02-23,22.032,22.407,22.663,22.013,61397.0,002073
32,2011-02-24,22.387,22.742,22.86,22.259,54629.0,002073
33,2011-02-25,22.831,22.85,23.077,22.653,53503.0,002073
34,2011-02-28,22.929,22.417,23.117,22.279,78252.0,002073
35,2011-03-01,22.446,22.703,23.018,22.18,99124.0,002073
36,2011-03-02,22.673,22.308,22.722,22.18,79075.0,002073
37,2011-03-03,22.338,21.727,22.535,21.687,73777.0,002073
38,2011-03-04,21.717,21.441,21.924,21.273,80409.0,002073
39,2011-03-07,21.638,21.914,22.279,21.49,110667.0,002073
40,2011-03-08,21.914,22.673,22.772,21.746,163344.0,002073
41,2011-03-09,22.87,23.629,23.639,22.87,205326.0,002073
42,2011-03-10,23.659,23.659,24.033,23.363,171708.0,002073
43,2011-03-11,23.639,24.447,24.94,23.462,232160.0,002073
44,2011-03-14,24.339,24.418,24.96,24.25,161529.0,002073
45,2011-03-15,24.428,23.738,24.447,23.245,140828.0,002073
46,2011-03-16,23.659,25.413,25.847,23.491,176013.0,002073
47,2011-03-17,25.315,25.492,26.084,24.842,204264.0,002073
48,2011-03-18,25.749,25.118,26.015,24.94,95292.0,002073
49,2011-03-21,24.999,24.635,25.187,24.201,91864.0,002073
50,2011-03-22,24.615,24.792,25.335,24.507,119890.0,002073
51,2011-03-23,25.611,26.123,26.133,25.187,213152.0,002073
52,2011-03-24,25.847,25.532,26.192,25.492,92064.0,002073
53,2011-03-25,25.285,25.236,25.768,25.137,87535.0,002073
54,2011-03-28,25.552,24.211,25.552,24.152,136374.0,002073
55,2011-03-29,24.25,23.915,24.457,23.56,92216.0,002073
56,2011-03-30,24.181,23.225,24.398,23.067,101848.0,002073
57,2011-03-31,23.264,23.925,24.004,23.195,48997.0,002073
58,2011-04-01,23.935,24.29,24.743,23.935,77305.0,002073
59,2011-04-06,24.014,23.156,24.29,22.969,83420.0,002073
60,2011-04-07,23.186,23.333,23.442,22.525,62035.0,002073
61,2011-04-08,23.314,23.343,23.521,22.781,114707.0,002073
62,2011-04-11,23.274,22.653,23.383,22.417,129042.0,002073
63,2011-04-12,22.624,22.358,22.959,22.239,97893.0,002073
64,2011-04-13,22.328,22.9,22.91,22.18,54072.0,002073
65,2011-04-14,22.89,22.742,23.195,22.683,51901.0,002073
66,2011-04-15,22.693,22.545,22.87,22.456,42522.0,002073
67,2011-04-19,22.624,21.766,22.969,21.392,93488.0,002073
68,2011-04-20,21.786,22.436,22.634,21.737,58608.0,002073
69,2011-04-21,22.486,22.298,22.772,22.298,39756.0,002073
70,2011-04-22,22.18,22.604,22.643,22.082,28555.0,002073
71,2011-04-25,22.604,22.427,22.663,22.003,41550.0,002073
72,2011-04-26,22.19,22.614,22.643,21.806,37906.0,002073
73,2011-04-27,22.594,22.821,23.264,22.525,93495.0,002073
74,2011-04-28,23.018,21.687,23.117,21.47,62391.0,002073
75,2011-04-29,21.687,21.983,22.2,21.283,29306.0,002073
